# Exchange Bridge Security Log
[2025-11-11 19:52:34] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:34] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:47] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:52:47] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:47] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/currencies/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:47] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:52:47] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:47] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/currencies/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:50] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:52:50] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:50] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/rates/index.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
[2025-11-11 19:52:52] [ACCESS] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:System access from 37.186.40.96
[2025-11-11 19:52:52] [PROXR휚ETECTED] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:Proxy usage detected via header: HTTP_X_FORWARDED_FOR
[2025-11-11 19:52:52] [LICENSE_OK] IP:37.186.40.96 SCRIPT:/admin/rates/add.php UA:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 MSG:License verification successful
